userID,songID,rating,songName,year,artist,genre
2256,32,1.494917871414299,Echo Sam,2007,Holy Fuck,Electronic
632,258,1.0,If It's Lovin' That You Want,2005,Rihanna,RnB
1902,473,1.494917871414299,Hailie's Song,2002,Eminem,Rap
1743,386,1.0,Warning Sign,2002,Coldplay,Rock
1476,110,1.0,Mia,2007,Emmy The Great,Folk
308,368,1.494917871414299,Bulletproof,2009,La Roux,Pop
2014,746,1.7844262671283984,The End Of Medicine,2002,The New Pornographers,Rock
1351,417,2.149163710298719,Bring Me To Life,2003,Evanescence,Rock
278,404,1.0,Rabbit Habits,2008,Man Man,Rock
692,192,1.494917871414299,Far Away (Album Version),2006,Nickelback,Rock
1680,28,1.0,Hail To Whatever You Found In The Sunlight That Surrounds You,2002,Rilo Kiley,Rock
1897,503,1.7844262671283984,In The End (Album Version),2000,Linkin Park,Rock
500,677,1.9898357428285989,I Can't Stay,2008,The Killers,Rock
430,445,1.9898357428285989,Daddy,2003,Beyonce,RnB
1148,638,1.0,Never Let You Go,2010,Justin Bieber,Pop
70,787,1.0,Ragoo,2007,Kings Of Leon,Rock
1518,517,1.0,Shelf,2008,Jonas Brothers,Pop
167,471,1.9898357428285989,Cat Claw,2002,The Kills,Rock
1934,316,1.494917871414299,Breakdown,2005,Jack Johnson,Folk
2127,680,1.494917871414299,Ray Gun,2009,the bird and the bee,Pop
1236,217,1.0,One More Sad Song,2001,The All-American Rejects,Rock
1160,426,1.494917871414299,Float On,2003,Modest Mouse,Rock
1982,13,1.494917871414299,Such Great Heights,2003,The Postal Service,Electronic
440,234,2.644081581713018,Damn Girl,2006,Justin Timberlake;Justin Timberlake featuring will.i.am,Rock
987,685,1.494917871414299,Love Letter To Japan,2009,the bird and the bee,Rock
724,55,2.644081581713018,Luvstruck,1999,Southside Spinners,Electronic
1988,760,1.0,Everlong,1992,Foo Fighters,Rock
1545,800,1.494917871414299,Yes_ I Would,2010,Frightened Rabbit,Rock
1727,150,1.0,Ruby_ Don't Take Your Love To Town,2007,The Killers,Rock
2095,114,1.0,One Time,2009,Justin Bieber,Pop
1644,314,1.0,Skin Tension,2006,Man Man,Rock
121,586,1.494917871414299,15 Step,2007,Radiohead,Rock
597,148,1.0,Gimme Sympathy,2009,Metric,Rock
1289,426,1.0,Float On,2003,Modest Mouse,Rock
1865,426,2.279344138542698,Float On,2003,Modest Mouse,Rock
1828,778,1.0,Take What You Take,2006,Lily Allen,Pop
2199,649,1.0,St. Apollonia,2007,Beirut,Folk
1645,177,1.494917871414299,Top Of The World,2005,The All-American Rejects,Rock
167,710,3.298327420597438,Entering White Cecilia,2007,The New Pornographers,Rock
2142,701,1.494917871414299,16 Candles,1988,The Crests,Rock
1322,61,1.0,Monkey Man,2007,Amy Winehouse,Pop
1918,769,1.0,ROCKSTAR 101,2009,Rihanna / Slash,Rock
727,39,1.494917871414299,Olympic Airways,2008,Foals,Rock
1680,657,1.0,Kissy Kissy,2003,The Kills,Rock
548,715,1.0,Amy Amy Amy / Outro,2003,Amy Winehouse,RnB
803,785,1.0,FANTASY,1995,Mariah Carey,RnB
776,466,1.0,Caring Is Creepy,2001,The Shins,Rock
1394,611,1.0,A Dustland Fairytale,2008,The Killers,Rock
2149,144,1.494917871414299,One I Love,2002,Coldplay,Rock
2143,375,1.9898357428285989,Tortured Soul,2006,Skream,Electronic
366,655,1.0,EMOTIONS,1991,Mariah Carey,RnB
1862,14,1.494917871414299,Loverboy,2001,Mariah Carey Featuring Cameo,Pop
1793,59,1.0,They Might Follow You,2007,Tiny Vipers,Pop
831,787,1.0,Ragoo,2007,Kings Of Leon,Rock
2124,662,1.494917871414299,Front Row,2009,Metric,Rock
525,454,1.494917871414299,Trunk,2007,Kings Of Leon,Rock
1456,771,1.0,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),2010,DJ Khaled,Rap
2030,117,1.0,Slow Graffiti,1998,Belle and Sebastian,Pop
1103,153,1.0,Help I'm Alive,2009,Metric,Rock
2378,342,1.0,Do You Remember,2005,Jack Johnson,Rock
150,39,1.494917871414299,Olympic Airways,2008,Foals,Rock
1215,507,1.0,Yellow,2000,Coldplay,Rock
1700,342,1.494917871414299,Do You Remember,2005,Jack Johnson,Rock
1998,625,1.0,Thanx 4 Nothin',2008,Mariah Carey,RnB
1932,627,1.0,Nantes,2007,Beirut,Folk
1824,164,1.0,Wait,2002,The Kills,Rock
1869,10,1.0,Harder Better Faster Stronger,2007,Daft Punk,Electronic
1008,224,1.0,Vanilla Twilight,2009,Owl City,Pop
1919,92,1.494917871414299,One And Only,2005,Mariah Carey / Twista,RnB
746,513,4.188727880608072,Sayonara-Nostalgia,2005,Base Ball Bear,Rock
1060,3,1.494917871414299,Halo,2008,The Pussycat Dolls,Pop
1328,560,1.494917871414299,The Gymnast_ High Above the Ground,2003,The Decemberists,Rock
598,768,1.0,Joy Ride,2008,The Killers,Rock
446,52,1.0,Man Who Make You Sick,2004,Man Man,Rock
1855,87,1.0,Guyamas Sonora,2007,Beirut,Folk
1292,26,1.9898357428285989,Undo,2001,Bjork,Rock
1963,376,1.0,Just Missed The Train,2003,Kelly Clarkson,Pop
554,395,1.0,Fire Bomb,2009,Rihanna,RnB
391,4,1.0,The Canals Of Our City,2005,Beirut,Rock
415,426,1.494917871414299,Float On,2003,Modest Mouse,Rock
2253,486,1.0,Happy Alone,2003,Kings Of Leon,Rock
2253,736,1.494917871414299,I Gotta Feeling,2009,Black Eyed Peas,Pop
299,118,1.0,Go Ahead,2001,Rilo Kiley,Rock
303,699,1.494917871414299,Cherbourg,2007,Beirut,Folk
1094,299,1.0,Gardenhead / Leave Me Alone,1992,Neutral Milk Hotel,Rock
2251,726,1.0,Bye Bye,2008,Mariah Carey,Pop
2016,638,1.494917871414299,Never Let You Go,2010,Justin Bieber,Pop
778,508,1.7844262671283984,Rhode Island Is Famous For You,2007,Erin McKeown,Folk
2047,335,1.0,The Real Slim Shady,2000,Eminem,Pop
1184,583,1.0,Sing Me Spanish Techno,2005,The New Pornographers,Rock
686,672,1.494917871414299,Visions,2008,Cut Copy,Electronic
764,547,1.7844262671283984,Cousins,2009,Vampire Weekend,Rock
1361,628,2.279344138542698,Home,2009,Edward Sharpe & The Magnetic Zeros,Rock
124,584,1.0,Bubble Toes,2000,Jack Johnson,Rock
2343,291,1.494917871414299,Train Underwater,2003,Bright Eyes,Rock
465,233,1.494917871414299,Bontempi Latin,2005,Holy Fuck,Electronic
2335,536,1.494917871414299,Things,2010,Frightened Rabbit,Rock
227,157,2.149163710298719,Big Green Tractor,2009,Jason Aldean,Country
1188,450,3.138999453127317,Monster (Album Version),2009,Skillet,Rock
1598,344,1.0,Korock,2005,Holy Fuck,Electronic
1468,677,1.494917871414299,I Can't Stay,2008,The Killers,Rock
677,765,1.0,All For Swinging You Around,2003,The New Pornographers,Rock
1128,471,1.0,Cat Claw,2002,The Kills,Rock
891,171,1.0,Down To Earth,2009,Justin Bieber,Pop
2240,250,1.0,These Four Walls,2008,Miley Cyrus,Pop
2135,451,1.9898357428285989,Riot,2008,Flying Lotus,Electronic
689,204,1.0,U Smile,2010,Justin Bieber,Pop
1055,528,2.389410122329216,When You Look Me In The Eyes,2007,Jonas Brothers,Pop
748,37,1.0,Australia,2007,Jonas Brothers,Pop
60,385,1.0,Blackbirds,2000,Erin McKeown,Folk
997,557,1.0,Diamond Dave,2009,the bird and the bee,Pop
2052,327,1.0,Help Is Round The Corner,2000,Coldplay,Rock
152,201,1.0,New York_ I Love You But You're Bringing Me Down,2007,LCD Soundsystem,Electronic
1806,303,1.0,Orbit Brazil,2006,Flying Lotus,Electronic
483,710,1.494917871414299,Entering White Cecilia,2007,The New Pornographers,Rock
2346,65,1.0,Stronger,2007,Kanye West,Rap
2369,250,1.0,These Four Walls,2008,Miley Cyrus,Pop
2365,427,1.7844262671283984,I Kissed A Girl,2008,Katy Perry,Pop
1004,793,1.494917871414299,I'm Not Waiting,1996,Sleater-kinney,Rock
1206,541,1.494917871414299,Girls Just Wanna Have Fun,2008,Miley Cyrus,Pop
197,217,1.0,One More Sad Song,2001,The All-American Rejects,Rock
1615,95,1.0,Basic Space,2009,The xx,Rock
1936,626,1.494917871414299,Birds and the Bees,2007,the bird and the bee,Rock
720,285,1.0,The Absence Of God (Album Version),2004,Rilo Kiley,Rock
2335,28,1.0,Hail To Whatever You Found In The Sunlight That Surrounds You,2002,Rilo Kiley,Rock
744,175,1.0,The Last Song,2003,The All-American Rejects,Rock
1292,448,1.494917871414299,Représente,1999,Alliance Ethnik,Rap
2299,224,1.7844262671283984,Vanilla Twilight,2009,Owl City,Pop
1095,639,1.0,One Kiss From You,2000,Britney Spears,Pop
1127,321,1.494917871414299,What's In The Middle,2009,the bird and the bee,Rock
930,275,1.494917871414299,My Immortal (Album Version),2003,Evanescence,Rock
652,271,2.484753614242898,Doperide,2001,Saliva,Rock
1673,603,1.9898357428285989,Birthday,2008,the bird and the bee,Pop
785,204,1.0,U Smile,2010,Justin Bieber,Pop
166,752,1.0,The Fear,2008,Lily Allen,Pop
1921,639,1.0,One Kiss From You,2000,Britney Spears,Pop
2365,761,2.484753614242898,Cosmic Love,2009,Florence + The Machine,Rock
2390,289,1.0,You're A Cad,2009,the bird and the bee,Pop
2412,115,1.494917871414299,My Stuff,1996,Sleater-kinney,Rock
262,270,1.0,Around The World (Radio Edit),1996,Daft Punk,Electronic
1718,342,1.0,Do You Remember,2005,Jack Johnson,Rock
1976,439,2.484753614242898,Secrets,2009,OneRepublic,Rock
1137,203,1.494917871414299,Pull A U,2003,The Kills,Rock
511,109,1.0,Sour Cherry,2008,The Kills,Rock
2354,466,1.0,Caring Is Creepy,2001,The Shins,Rock
502,355,1.0,The Pulse,2007,Digitalism,Electronic
2361,228,1.0,Love Me,2009,Justin Bieber,Pop
1188,560,1.0,The Gymnast_ High Above the Ground,2003,The Decemberists,Rock
1577,95,1.494917871414299,Basic Space,2009,The xx,Rock
1483,767,1.0,Get Trashed,2004,The Killers,Rock
1362,224,1.7844262671283984,Vanilla Twilight,2009,Owl City,Pop
74,56,1.7844262671283984,Not Miserable,2010,Frightened Rabbit,Rock
1683,562,1.494917871414299,Alejandro,2009,Lady GaGa,Pop
2121,55,1.0,Luvstruck,1999,Southside Spinners,Electronic
1341,59,1.0,They Might Follow You,2007,Tiny Vipers,Pop
2195,553,1.0,Out There On The Ice,2008,Cut Copy,Electronic
801,221,2.149163710298719,Livin' On A Prayer,1986,Bon Jovi,Rock
1561,307,1.0,What I've Done (Album Version),2007,Linkin Park,Rock
1500,610,1.0,Exitlude,2006,The Killers,Rock
970,143,1.9898357428285989,Tuxedo Hat,2005,Octopus Project,Rock
1405,645,1.7844262671283984,Drive,1999,Incubus,Rock
1378,528,1.494917871414299,When You Look Me In The Eyes,2007,Jonas Brothers,Pop
1739,540,1.0,If It Means A Lot To You,2009,A Day To Remember,Rock
625,3,1.9898357428285989,Halo,2008,The Pussycat Dolls,Pop
937,90,1.494917871414299,Witch,2009,the bird and the bee,Rock
2233,427,1.494917871414299,I Kissed A Girl,2008,Katy Perry,Pop
146,386,1.0,Warning Sign,2002,Coldplay,Rock
1485,441,1.494917871414299,To Know Him Is To Love Him,2007,Amy Winehouse,RnB
2356,600,1.0,Revelry,2008,Kings Of Leon,Rock
674,507,1.0,Yellow,2000,Coldplay,Rock
1480,497,1.494917871414299,Royal Gregory,2007,Holy Fuck,Electronic
1732,536,1.0,Things,2010,Frightened Rabbit,Rock
315,82,1.0,Dreamlover,1993,Mariah Carey,RnB
1694,775,1.0,Say You Will,2008,Kanye West,Rap
1618,270,1.0,Around The World (Radio Edit),1996,Daft Punk,Electronic
303,206,1.494917871414299,A Sunday Smile,2007,Beirut,Folk
994,455,1.0,My Name Is,1999,Eminem,Rap
2287,214,1.9898357428285989,Big Big Love (Fig .2),2008,Foals,Rock
1513,54,1.494917871414299,You're The One,1990,Dwight Yoakam,Country
93,503,1.494917871414299,In The End (Album Version),2000,Linkin Park,Rock
2232,204,1.494917871414299,U Smile,2010,Justin Bieber,Pop
1081,728,2.279344138542698,Graduation Day,2004,Kanye West,Rap
203,771,1.494917871414299,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),2010,DJ Khaled,Rap
2212,209,1.0,Goodnight And Goodbye,2007,Jonas Brothers,Pop
1514,790,1.0,A Beggar On A Beach Of Gold,1995,Mike And The Mechanics,Rock
1322,181,2.389410122329216,Hey There Delilah,2005,Plain White T's,Rock
2366,346,1.0,Check On It,2005,Beyonce feat. Slim Thug,Pop
1080,607,1.7844262671283984,Stuck In The Moment,2010,Justin Bieber,Pop
1532,427,2.389410122329216,I Kissed A Girl,2008,Katy Perry,Pop
630,628,1.494917871414299,Home,2009,Edward Sharpe & The Magnetic Zeros,Rock
1063,801,1.0,He Can Only Hold Her,2006,Amy Winehouse,RnB
728,801,2.7121345329993094,He Can Only Hold Her,2006,Amy Winehouse,RnB
549,270,1.494917871414299,Around The World (Radio Edit),1996,Daft Punk,Electronic
1993,342,1.0,Do You Remember,2005,Jack Johnson,Rock
376,289,1.0,You're A Cad,2009,the bird and the bee,Pop
1945,611,1.7844262671283984,A Dustland Fairytale,2008,The Killers,Rock
423,607,1.494917871414299,Stuck In The Moment,2010,Justin Bieber,Pop
2124,525,1.494917871414299,Losing My Edge,2000,LCD Soundsystem,Electronic
617,439,2.149163710298719,Secrets,2009,OneRepublic,Rock
603,247,1.0,Elephant Gun,2006,Beirut,Rock
836,361,2.149163710298719,Kryptonite,1997,3 Doors Down,Rock
2162,685,1.0,Love Letter To Japan,2009,the bird and the bee,Rock
2031,214,1.0,Big Big Love (Fig .2),2008,Foals,Rock
1620,331,1.494917871414299,Still On My Brain,2002,Justin Timberlake,RnB
2078,7,1.0,Halo,2008,Beyonce,Pop
916,90,1.0,Witch,2009,the bird and the bee,Rock
1538,548,2.279344138542698,Stagger,2006,Skream,Electronic
1215,41,1.0,The Ballad of Michael Valentine,2004,The Killers,Rock
360,286,1.0,Who Let You Go?,2007,The Killers,Rock
826,449,1.0,Chump Change,2003,The New Pornographers,Rock
583,99,1.0,A Million Miles Away,2006,Rihanna,RnB
37,474,1.0,I Want You,2008,Kings Of Leon,Rock
1705,574,1.0,Fancy Footwork,2007,Chromeo,Electronic
898,7,1.0,Halo,2008,Beyonce,Pop
1679,137,1.0,Hotel California,1976,Eagles,Rock
155,696,1.0,Gift From Virgo,2003,Beyonce,RnB
1012,632,1.0,Don't Panic,1999,Coldplay,Electronic
187,324,1.0,What If,2005,Coldplay,Rock
1488,85,1.0,Wet Blanket,2003,Metric,Rock
1790,532,1.0,Meteor,2009,the bird and the bee,Pop
1618,326,1.0,Poster Of A Girl,2005,Metric,Rock
2278,332,1.0,How You Remind Me,2000,Nickelback,Rock
988,97,1.0,My Happy Ending,2004,Avril Lavigne,Pop
201,687,1.0,Hello,2006,Flying Lotus,Electronic
529,154,1.0,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
187,791,1.0,One,1988,Metallica,Rock
2325,716,1.9898357428285989,Time To Pretend,2005,MGMT,Rock
310,90,1.494917871414299,Witch,2009,the bird and the bee,Rock
257,73,1.0,Freakum Dress,2006,Beyonce,RnB
68,29,1.494917871414299,Hot N Cold (Manhattan Clique Remix Radio Edit),2008,Katy Perry,Pop
2286,292,1.494917871414299,Momma's Boy,2007,Chromeo,Electronic
1157,473,1.0,Hailie's Song,2002,Eminem,Rap
1321,777,1.494917871414299,Kabul Shit,2009,Lily Allen,Pop
74,285,1.0,The Absence Of God (Album Version),2004,Rilo Kiley,Rock
1270,593,1.0,Deja Vu,2006,Beyonce feat. Jay-Z,RnB
426,43,1.0,Charmer,2007,Kings Of Leon,Rock
2143,118,1.0,Go Ahead,2001,Rilo Kiley,Rock
339,789,1.494917871414299,Trouble,2000,Coldplay,Rock
2106,797,1.0,The Adjustor,2005,Octopus Project,Rock
935,112,2.149163710298719,C'mon C'mon,2002,Sheryl Crow,Rock
2402,268,1.494917871414299,A Dream,2004,Cut Copy,Electronic
1002,507,1.0,Yellow,2000,Coldplay,Rock
708,649,1.0,St. Apollonia,2007,Beirut,Folk
184,606,1.494917871414299,Six Feet Up,2005,Octopus Project,Rock
983,763,1.494917871414299,Lovely Allen,2007,Holy Fuck,Electronic
324,141,1.0,Jenny Was A Friend Of Mine,2004,The Killers,Rock
68,772,1.0,Never Gonna Happen,2009,Lily Allen,Pop
150,49,1.0,Napoleon On The Bellerophon,2007,Beirut,Rock
238,251,1.0,Love The Way You Love Me,2008,The Pussycat Dolls,Pop
305,392,1.0,Lucky,2010,Holy Fuck,Electronic
2159,44,1.0,Cupid,2007,Amy Winehouse,RnB
2166,414,1.494917871414299,Get Innocuous!,2007,LCD Soundsystem,Electronic
1446,216,1.7844262671283984,Unforgettable Season,2008,Cut Copy,Electronic
1235,463,1.0,Again & Again,2006,the bird and the bee,Rock
1171,638,1.0,Never Let You Go,2010,Justin Bieber,Pop
1556,95,1.0,Basic Space,2009,The xx,Rock
1932,319,1.0,Someone Is Waiting,1992,Neutral Milk Hotel,Rock
2041,76,1.0,Magic,2008,The Pussycat Dolls,Pop
2156,563,1.0,Chinese,2009,Lily Allen,Pop
889,516,1.0,Believe,2008,The All-American Rejects,Rock
635,35,1.9898357428285989,Imma Be,2009,Black Eyed Peas,Rap
2344,308,1.0,Three Or Four,2005,The New Pornographers,Rock
2383,418,1.494917871414299,Happy Endings,2003,The All-American Rejects,Rock
1663,321,1.0,What's In The Middle,2009,the bird and the bee,Rock
398,671,1.0,The Way Things Go,2002,Octopus Project,Rock
1474,805,1.7844262671283984,Disco Infiltrator (FK's Infiltrated Vocal),2005,LCD Soundsystem,Rock
621,490,1.494917871414299,Whalebones,2008,Man Man,Rock
1267,745,2.149163710298719,Wake Up Alone,2006,Amy Winehouse,RnB
914,366,1.494917871414299,Time Stands Still,2004,Cut Copy,Electronic
167,435,1.494917871414299,Clock,2007,Simian Mobile Disco,Electronic
1755,694,1.494917871414299,Stars Of Leo,2009,M Ward,Rock
1261,110,1.7844262671283984,Mia,2007,Emmy The Great,Folk
1977,313,1.0,Bigger Stronger,1998,Coldplay,Rock
2223,600,1.0,Revelry,2008,Kings Of Leon,Rock
1204,70,1.9898357428285989,Don't Leave Me,2001,The All-American Rejects,Rock
133,452,1.0,Hummer,2007,Foals,Rock
1939,302,1.0,The Last Time,2005,Rihanna,RnB
178,287,1.0,Easy Love,2006,MSTRKRFT,Rock
1211,142,2.149163710298719,Mirror Song,1991,Live,Rock
1619,85,1.0,Wet Blanket,2003,Metric,Rock
1791,6,1.0,Combat Rock,2002,Sleater-kinney,Rock
561,736,1.0,I Gotta Feeling,2009,Black Eyed Peas,Pop
824,253,1.494917871414299,Sound Of Silver (c2 rmx rev.3),2007,LCD Soundsystem,Rock
1858,779,1.0,A Great Big Sled,2006,The Killers / Toni Halliday,Rock
376,592,1.0,Taste Test,1996,Sleater-kinney,Rock
1593,396,1.7844262671283984,In My Place,2001,Coldplay,Rock
1783,692,1.494917871414299,Drops Of Jupiter,2001,Train,Rock
104,406,1.0,Two Headed Boy,2009,Neutral Milk Hotel,Rock
2300,427,1.494917871414299,I Kissed A Girl,2008,Katy Perry,Pop
2381,781,1.0,Daniel Cowman,2002,Regina Spektor,Rock
76,353,1.0,Good Arms vs Bad Arms,2008,Frightened Rabbit,Rock
1440,28,1.0,Hail To Whatever You Found In The Sunlight That Surrounds You,2002,Rilo Kiley,Rock
5,642,1.0,Speed Of Sound,2005,Coldplay,Rock
2366,135,1.0,Breakin',2008,The All-American Rejects,Rock
634,358,1.0,Let´s Buy Happiness,2008,Boys Noize,Electronic
1467,333,1.0,The Spirit Of Giving,2007,The New Pornographers,Rock
19,46,1.0,Be Less Rude,2006,Frightened Rabbit,Rock
1957,59,2.9796714856571973,They Might Follow You,2007,Tiny Vipers,Pop
1400,706,1.7844262671283984,Without Me,2002,Eminem,Rap
1559,298,1.0,All Of The Champs That Ever Lived,2005,Octopus Project,Rock
585,169,1.0,Illuminati,2002,Fatboy Slim,Electronic
602,770,1.7844262671283984,Hero,2001,Enrique Iglesias,Pop
1795,33,1.494917871414299,Rhineland (Heartland),2005,Beirut,Rock
1283,108,1.494917871414299,Waking Up In Vegas (Calvin Harris Remix Edit),2009,Katy Perry,Pop
736,558,1.0,The Middle,2001,Jimmy Eat World,Rock
1073,312,1.7844262671283984,Baby,2009,the bird and the bee,Pop
242,764,1.0,Capturing Moods,2002,Rilo Kiley,Rock
1005,733,1.0,Some Kind Of Miracle,2003,Kelly Clarkson,Pop
1490,597,1.0,Pree-Sisters Swallowing a Donkey's Eye,1996,Neutral Milk Hotel,Rock
19,540,1.494917871414299,If It Means A Lot To You,2009,A Day To Remember,Rock
942,540,1.0,If It Means A Lot To You,2009,A Day To Remember,Rock
1955,463,1.7844262671283984,Again & Again,2006,the bird and the bee,Rock
1074,295,1.0,Superstition,2003,The Kills,Rock
2015,150,1.0,Ruby_ Don't Take Your Love To Town,2007,The Killers,Rock
2285,119,1.9898357428285989,Grow Up and Blow Away,2001,Metric,Rock
510,649,1.0,St. Apollonia,2007,Beirut,Folk
993,460,1.0,Fisher Of Men,2009,M Ward,Rock
1193,663,1.494917871414299,Tighten Up,2010,The Black Keys,Electronic
1939,457,1.0,Him,2009,Lily Allen,Pop
25,217,1.494917871414299,One More Sad Song,2001,The All-American Rejects,Rock
1008,635,1.7844262671283984,Make Love To Your Mind,1975,Bill Withers,RnB
2078,717,1.0,Careful Where You Stand,2000,Coldplay,Rock
990,663,1.0,Tighten Up,2010,The Black Keys,Electronic
1245,534,1.494917871414299,All These Things That I've Done,2004,The Killers,Rock
988,598,1.0,Bigger,2009,Justin Bieber,Pop
2258,93,2.484753614242898,Clocks,2002,Coldplay,Rock
1059,329,1.0,The Greys,2006,Frightened Rabbit,Rock
1027,473,1.0,Hailie's Song,2002,Eminem,Rap
2166,680,1.494917871414299,Ray Gun,2009,the bird and the bee,Pop
136,110,2.568852534256797,Mia,2007,Emmy The Great,Folk
1072,105,1.0,The Mary Martin Show,2000,The New Pornographers,Rock
834,663,1.9898357428285989,Tighten Up,2010,The Black Keys,Electronic
47,522,1.0,Porno Disaster,2002,Octopus Project,Rock
1314,200,1.0,Sail On,1993,The Mountain Goats,Rock
443,680,1.0,Ray Gun,2009,the bird and the bee,Pop
1143,371,1.0,Can't Make You Love Me,2000,Britney Spears,Pop
1066,675,1.0,Call The Doctor,1996,Sleater-kinney,Rock
2334,179,1.0,Brothers & Sisters,1999,Coldplay,Rock
1476,385,1.0,Blackbirds,2000,Erin McKeown,Folk
1861,41,1.9898357428285989,The Ballad of Michael Valentine,2004,The Killers,Rock
2104,58,2.279344138542698,Us V Them,2007,LCD Soundsystem,Rock
456,181,2.149163710298719,Hey There Delilah,2005,Plain White T's,Rock
2007,234,1.494917871414299,Damn Girl,2006,Justin Timberlake;Justin Timberlake featuring will.i.am,Rock
1614,715,1.494917871414299,Amy Amy Amy / Outro,2003,Amy Winehouse,RnB
1267,363,1.494917871414299,Hovering,2008,Miley Cyrus,Pop
728,755,1.0,Rememo,2004,Kings Of Leon,Rock
885,245,1.0,Paint's Peeling,2002,Rilo Kiley,Rock
1160,753,1.494917871414299,Bitter Sweet Symphony,1997,The Verve,Pop
1055,612,1.7844262671283984,Read My Mind,2006,The Killers,Rock
645,462,1.0,Rabbit Heart (Raise It Up),2009,Florence + The Machine,Rock
1160,589,1.0,Killing In The Name,1991,Rage Against The Machine,Rock
361,455,1.0,My Name Is,1999,Eminem,Rap
1087,788,1.494917871414299,Wake Up America,2008,Miley Cyrus,Pop
680,317,1.0,Everything Is,1995,Neutral Milk Hotel,Rock
1976,689,1.494917871414299,Party In The U.S.A.,2009,Miley Cyrus,Pop
819,792,1.494917871414299,Favorite Girl,2009,Justin Bieber,Pop
615,633,1.494917871414299,My Boy Builds Coffins,2009,Florence + The Machine,Rock
1683,9,1.7844262671283984,I'm Still Breathing,2008,Katy Perry,Pop
1380,251,1.7844262671283984,Love The Way You Love Me,2008,The Pussycat Dolls,Pop
2239,632,1.7844262671283984,Don't Panic,1999,Coldplay,Electronic
854,522,2.149163710298719,Porno Disaster,2002,Octopus Project,Rock
625,92,1.7844262671283984,One And Only,2005,Mariah Carey / Twista,RnB
1988,638,1.494917871414299,Never Let You Go,2010,Justin Bieber,Pop
1939,523,1.0,Everybody's Changing,2007,Lily Allen,Pop
1592,706,1.0,Without Me,2002,Eminem,Rap
2025,705,1.0,King Of The Rodeo,2004,Kings Of Leon,Rock
2084,104,1.494917871414299,Banana Ghost,2006,Man Man,Rock
1926,580,1.0,P.I.G.S.,2010,Holy Fuck,Electronic
2041,260,1.0,Te Amo,2009,Rihanna,Pop
1141,252,1.494917871414299,Lifespan Of A Fly,2009,the bird and the bee,Pop
1958,607,1.7844262671283984,Stuck In The Moment,2010,Justin Bieber,Pop
2347,13,1.494917871414299,Such Great Heights,2003,The Postal Service,Electronic
2266,7,1.494917871414299,Halo,2008,Beyonce,Pop
1596,209,1.7844262671283984,Goodnight And Goodbye,2007,Jonas Brothers,Pop
1760,737,1.0,'Round Midnight,2004,Amy Winehouse,RnB
1091,684,1.0,Oh!,2002,Sleater-kinney,Rock
917,177,1.0,Top Of The World,2005,The All-American Rejects,Rock
1749,508,1.0,Rhode Island Is Famous For You,2007,Erin McKeown,Folk
4,714,1.0,I Never (Album Version),2004,Rilo Kiley,Rock
915,544,1.494917871414299,A Rush Of Blood To The Head,2002,Coldplay,Rock
2211,180,1.0,Kids Of The Future,2007,Jonas Brothers,Pop
100,508,1.9898357428285989,Rhode Island Is Famous For You,2007,Erin McKeown,Folk
2154,622,2.279344138542698,I'm Sleeping In A Submarine,2003,Arcade Fire,Rock
2153,232,1.0,Tuesday Moon,1993,Neutral Milk Hotel,Rock
1236,782,1.0,Black Balloon,2008,The Kills,Rock
2091,603,1.494917871414299,Birthday,2008,the bird and the bee,Pop
1389,29,1.0,Hot N Cold (Manhattan Clique Remix Radio Edit),2008,Katy Perry,Pop
327,354,1.0,Brainfeeder,2008,Flying Lotus,Electronic
1172,250,1.0,These Four Walls,2008,Miley Cyrus,Pop
2237,148,1.7844262671283984,Gimme Sympathy,2009,Metric,Rock
556,586,1.494917871414299,15 Step,2007,Radiohead,Rock
184,760,1.0,Everlong,1992,Foo Fighters,Rock
7,4,1.0,The Canals Of Our City,2005,Beirut,Rock
824,495,1.494917871414299,Silva & Grimes,2010,Holy Fuck,Electronic
456,350,1.0,Psychotic Girl,2004,The Black Keys,Rock
2345,638,1.0,Never Let You Go,2010,Justin Bieber,Pop
2391,25,1.7844262671283984,Seven Nation Army,2003,The White Stripes,Rock
347,738,1.0,Speechless,2009,Lady GaGa,Pop
2162,162,1.494917871414299,The Ballad Of Butter Beans,2008,Man Man,Rock
160,65,2.389410122329216,Stronger,2007,Kanye West,Rap
1900,771,1.0,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),2010,DJ Khaled,Rap
1540,172,3.1738363894576147,Stadium Love,2009,Metric,Rock
524,336,1.7844262671283984,Superfresh,2007,Boys Noize,Electronic
1326,437,1.494917871414299,October Song,2003,Amy Winehouse,RnB
819,236,1.0,Kiss With A Fist,2009,Florence + The Machine,Pop
693,565,1.0,Goodbye,2008,Miley Cyrus,Pop
1431,338,2.644081581713018,Oh!,2007,Boys Noize,Electronic
74,164,1.0,Wait,2002,The Kills,Rock
1794,370,1.9898357428285989,Top Drawer,2008,Man Man,Rock
1823,494,1.494917871414299,Sweet Talk,2007,The Killers,Rock
85,7,1.494917871414299,Halo,2008,Beyonce,Pop
2064,180,1.0,Kids Of The Future,2007,Jonas Brothers,Pop
